TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,ASTRATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
MIA,MIA vs. CHA,03/11/2020,L,48,107.7,118.5,-10.8,82.1,2.29,24.1,21.7,60.9,41.3,15.4,55.4,56.6,91.5,46.7
DET,DET @ PHI,03/11/2020,L,48,111.6,131.9,-20.3,64.1,2.78,19.1,22,60,40,9.5,53,55.8,94.5,40.5
PHI,PHI vs. DET,03/11/2020,W,48,131.9,111.6,20.3,66.7,2,20,40,78,60,14.9,59,63.9,94.5,59.5
MIN,MIN @ HOU,03/10/2020,L,48,108.8,113.6,-4.8,52.5,1.11,15.7,23.9,79.5,51.1,18.6,56.6,59.6,102.5,47.4
GSW,GSW vs. LAC,03/10/2020,L,48,108.1,132.3,-24.2,67.6,2.5,19.4,11.4,71.7,42.2,10.1,53.8,58.9,99,41.9
LAC,LAC @ GSW,03/10/2020,W,48,132.3,108.1,24.2,60.9,2.55,20,28.3,88.6,57.8,11.1,60.9,65.3,99,58.1
ORL,ORL @ MEM,03/10/2020,W,48,117.6,112.7,4.9,72.1,1.94,20.9,33.3,71.4,50.5,15.7,54.3,59,102,52.9
MEM,MEM vs. ORL,03/10/2020,L,48,112.7,117.6,-4.9,63.2,1.14,17.5,28.6,66.7,49.5,20.6,57.2,62,102,47.1
HOU,HOU vs. MIN,03/10/2020,W,48,113.6,108.8,4.8,58.5,1.33,17.9,20.5,76.1,48.9,17.5,60.6,64,102.5,52.6
DAL,DAL @ SAS,03/10/2020,L,48,109,120.2,-11.2,54.8,1.64,17,25.5,80.4,51.5,14,54.9,56.3,99.5,41.8
POR,POR vs. PHX,03/10/2020,W,48,121,105,16,44.4,1.82,15.4,21.7,75.5,50.5,11,60.1,62.7,100,56.8
BKN,BKN @ LAL,03/10/2020,W,48,108.3,105.2,3.2,64.9,2.18,17.6,28.6,74,50,11.5,48.3,51.9,96.5,50.1
CLE,CLE @ CHI,03/10/2020,L,48,105.1,109.1,-4,72.5,1.61,21.2,23.8,65.1,44.7,18.4,53.8,57.1,98.5,50.3
LAL,LAL vs. BKN,03/10/2020,L,48,105.2,108.3,-3.2,60,1.6,17.9,26,71.4,50,15.5,54.6,55.3,96.5,49.9
SAS,SAS vs. DAL,03/10/2020,W,48,120.2,109,11.2,69.6,2.67,22.9,19.6,74.5,48.5,12.1,60.1,62.2,99.5,58.2
CHI,CHI vs. CLE,03/10/2020,W,48,109.1,105.1,4,54.8,1.1,16.8,34.9,76.2,55.3,21.2,57.1,59.6,98.5,49.7
BOS,BOS @ IND,03/10/2020,W,48,116.3,113.3,3.1,46.3,1.9,14.2,32.1,75,52.5,10.2,51.1,55.5,98,50.9
PHX,PHX @ POR,03/10/2020,L,48,105,121,-16,74.3,1.86,18.8,24.5,78.3,49.5,14,46.6,53.6,100,43.2
WAS,WAS vs. NYK,03/10/2020,W,48,118.4,110.6,7.9,65.7,1.21,16.7,29.3,72.1,51.2,18.4,56.8,65,103.5,51
IND,IND vs. BOS,03/10/2020,L,48,113.3,116.3,-3.1,50,1.92,17.3,25,67.9,47.5,12.2,54.3,56.7,98,49.1
NYK,NYK @ WAS,03/10/2020,L,48,110.6,118.4,-7.9,71.4,1.58,20.5,27.9,70.7,48.8,18.3,56.8,60.8,103.5,49
MIL,MIL @ DEN,03/09/2020,L,48,89.6,104.8,-15.2,67.6,1.35,16.2,22.4,83,51.4,16,46.1,48.5,105,41.2
TOR,TOR @ UTA,03/09/2020,W,48,106.3,95.8,10.5,61.1,1.1,16.4,35.4,84.3,60.6,21.1,51.2,55.5,95.5,55.8
ATL,ATL vs. CHA,03/09/2020,W,58,132.4,125.5,7,62.3,2.06,20.9,36.2,77.2,58.7,14.8,66.1,66.3,90.21,50.5
UTA,UTA vs. TOR,03/09/2020,L,48,95.8,106.3,-10.5,72.7,2.18,18.9,15.7,64.6,39.4,11.5,49.4,51.6,95.5,44.2
DEN,DEN vs. MIL,03/09/2020,W,48,104.8,89.6,15.2,68.3,2,19.9,17,77.6,48.6,13.5,52.1,54.9,105,58.8
CHA,CHA @ ATL,03/09/2020,L,58,125.5,132.4,-7,63.3,6.2,20.4,22.8,63.8,41.3,4.5,56.3,60.5,90.21,49.5
NOP,NOP @ MIN,03/08/2020,W,48,104.3,93,11.3,63.6,1.12,17.8,27.5,79.7,55.5,21.7,55,57.9,115,56.8
BOS,BOS vs. OKC,03/08/2020,L,48,102,105,-3,57.9,1.69,15.8,26.8,77.6,50.5,12.7,48.4,51.8,101,51.4
IND,IND @ DAL,03/08/2020,W,48,109.8,107.9,1.9,50,2.09,17.4,18.6,77.6,52.5,10.8,56.8,58.4,101.5,54.7
OKC,OKC @ BOS,03/08/2020,W,48,105,102,3,45.7,0.89,12.6,22.4,73.2,49.5,18,50.6,55.9,101,48.6
MIA,MIA @ WAS,03/08/2020,W,48,105.3,93.7,11.6,65.6,0.91,16.9,21.6,85.2,59.3,24.2,58.3,63.8,95,63
CLE,CLE vs. SAS,03/08/2020,W,53,110.9,110.3,0.7,60.5,1.44,16.3,28.6,86,57.5,15.1,52.7,58,106.87,51.1
PHX,PHX vs. MIL,03/08/2020,W,48,133.3,124.8,8.6,63.8,2,20.7,25,83.3,56.8,14.3,66.5,71,105,56.9
LAL,LAL @ LAC,03/08/2020,W,48,110.9,103,7.9,56.4,1.57,16.1,27.5,66.1,47.7,13.9,50.6,56.4,100.5,60.1
SAS,SAS @ CLE,03/08/2020,L,53,110.3,110.9,-0.7,46.5,2.22,13.8,14,71.4,42.5,7.7,49,56.7,106.87,48.9
LAC,LAC vs. LAL,03/08/2020,L,48,103,110.9,-7.9,35.3,0.75,9.2,33.9,72.5,52.3,16,43.6,50.4,100.5,39.9
MIL,MIL @ PHX,03/08/2020,L,48,124.8,133.3,-8.6,45.1,2.3,16.9,16.7,75,43.2,9.5,60.5,62.8,105,43.1
BKN,BKN vs. CHI,03/08/2020,W,48,105.8,101.9,3.9,65.6,0.72,15.7,25.7,86,63,27.9,58.6,67,104.5,55.6
DET,DET @ NYK,03/08/2020,L,48,93.3,104.3,-11,72.4,1.62,17.1,23.5,64.6,43.4,14.4,43.1,46.8,91,39.4
DAL,DAL vs. IND,03/08/2020,L,48,107.9,109.8,-1.9,48.7,1.73,14.3,22.4,81.4,47.5,10.9,50.5,53.4,101.5,45.3
MIN,MIN vs. NOP,03/08/2020,L,48,93,104.3,-11.3,54.1,1.18,13.7,20.3,72.5,44.5,14.8,43.6,49.7,115,43.2
TOR,TOR @ SAC,03/08/2020,W,48,119.2,111.9,7.3,69.2,3,20.8,10.9,76,44.8,9.1,59.1,62.8,100,50.9
HOU,HOU vs. ORL,03/08/2020,L,48,101.9,121.2,-19.2,53.8,1.17,15.1,27.5,65.3,46,17.3,49.4,53.5,104,39.6
NYK,NYK vs. DET,03/08/2020,W,48,104.3,93.3,11,41.7,1.25,12.1,35.4,76.5,56.6,13,47.6,51.6,91,60.6
SAC,SAC vs. TOR,03/08/2020,L,48,111.9,119.2,-7.3,57.1,2.18,17.8,24,89.1,55.2,10.9,51.1,56.4,100,49.1
WAS,WAS vs. MIA,03/08/2020,L,48,93.7,105.3,-11.6,73.1,1.36,15.7,14.8,78.4,40.7,14.7,45.5,51,95,37
ORL,ORL @ HOU,03/08/2020,W,48,121.2,101.9,19.2,47.7,1.4,14.9,34.7,72.5,54,14.4,55.5,60.2,104,60.4
CHI,CHI @ BKN,03/08/2020,L,48,101.9,105.8,-3.9,59,3.29,16.9,14,74.3,37,6.7,48.9,51.9,104.5,44.4
ATL,ATL @ MEM,03/07/2020,L,48,95.3,110.3,-15,71.9,1.64,15.9,25,68,43.9,13.2,40.5,47.1,106.5,37.1
DEN,DEN @ CLE,03/07/2020,L,48,107.4,110.6,-3.3,65.1,1.56,20.9,27.3,72.2,47.5,18.9,58.2,57.6,94.5,46.5
UTA,UTA @ DET,03/07/2020,W,48,120.7,114.1,6.5,42.5,1.7,14.3,25.6,66.7,48.3,10.9,58.4,62.1,92,55.9
SAC,SAC @ POR,03/07/2020,W,48,124.2,111,13.2,73.2,2,21.3,28.9,73.1,52.6,15.2,60.6,64.7,99.5,55.4
PHI,PHI @ GSW,03/07/2020,L,48,122.6,126.9,-4.3,70.7,2.64,21.3,31.1,79.5,53.6,11.8,56.5,60.8,93,47.5
POR,POR vs. SAC,03/07/2020,L,48,111,124.2,-13.2,52.4,2,16.3,26.9,71.1,47.4,11,52.8,55.3,99.5,44.6
MEM,MEM vs. ATL,03/07/2020,W,48,110.3,95.3,15,62.8,1.59,18,32,75,56.1,15.9,56.3,58.1,106.5,62.9
GSW,GSW vs. PHI,03/07/2020,W,48,126.9,122.6,4.3,68.2,4.29,22.9,20.5,68.9,46.4,7.5,60.6,63.9,93,52.5
CLE,CLE vs. DEN,03/07/2020,W,48,110.6,107.4,3.3,76.2,1.45,23.5,27.8,72.7,52.5,23.4,63.2,64,94.5,53.5
HOU,HOU @ CHA,03/07/2020,L,48,107.6,117.4,-9.8,62.9,1.05,17.2,34.9,80.6,55.7,22.8,55.9,58.4,92,42.4
DET,DET vs. UTA,03/07/2020,L,48,114.1,120.7,-6.5,60,2.18,18.2,33.3,74.4,51.7,12,51.7,54.9,92,44.1
CHA,CHA vs. HOU,03/07/2020,W,48,117.4,107.6,9.8,78.4,1.71,22.8,19.4,65.1,44.3,18.5,63.6,66.7,92,57.6
MEM,MEM @ DAL,03/06/2020,L,48,96,121,-25,74.4,1.53,20.7,23.4,71.7,49,19,51.8,53.5,100,41.5
NYK,NYK vs. OKC,03/06/2020,L,48,105.1,128.6,-23.5,46.3,1.58,14.3,30.8,70.6,50.5,12.2,47.3,51.2,98,41.3
POR,POR @ PHX,03/06/2020,L,48,118.2,128.3,-10.1,60.5,1.63,18.7,29.8,65.2,47.3,16.2,56.9,60,99,44.9
MIL,MIL @ LAL,03/06/2020,L,48,90.4,99.1,-8.8,59.5,1.1,15.3,14.8,78.2,46.8,17.5,48.3,52,114,42.6
UTA,UTA @ BOS,03/06/2020,W,48,105.3,100,5.3,63.9,1.28,18,24.4,63.9,47.2,19.1,55.6,58,94,54.7
DAL,DAL vs. MEM,03/06/2020,W,48,121,96,25,66.7,2.73,20.7,28.3,76.6,51,11,56.8,59,100,58.5
PHX,PHX vs. POR,03/06/2020,W,48,128.3,118.2,10.1,64.4,2.23,20.1,34.8,70.2,52.7,13.1,59.9,63.9,99,55.1
ORL,ORL @ MIN,03/06/2020,W,48,129.4,114.6,14.8,60.8,2.82,22,22.2,72.7,52.7,10.8,64.9,67.6,102.5,58.4
BKN,BKN vs. SAS,03/06/2020,W,48,128.7,112.1,16.6,62.7,4,21.1,24.5,92,58.6,7.4,60.9,63.4,107.5,55.5
CHI,CHI vs. IND,03/06/2020,L,48,101,106.9,-5.9,67.5,1.59,18.1,37.9,69.8,51.5,16.8,45.9,49.2,101,43.8
MIA,MIA @ NOP,03/06/2020,L,48,101,107.8,-6.9,73,1.69,18.6,27.3,63.2,45.5,15.5,48.3,52.2,102.5,49.4
BOS,BOS vs. UTA,03/06/2020,L,48,100,105.3,-5.3,54.3,1.46,14.1,36.1,75.6,52.8,13.8,42.6,46.1,94,45.3
NOP,NOP vs. MIA,03/06/2020,W,48,107.8,101,6.9,73.7,1.65,18.5,36.8,72.7,54.5,16.7,49.5,53.2,102.5,50.6
LAL,LAL vs. MIL,03/06/2020,W,48,99.1,90.4,8.8,50,1.19,13.1,21.8,85.2,53.2,14,45.1,52.5,114,57.4
OKC,OKC @ NYK,03/06/2020,W,48,128.6,105.1,23.5,55.3,6.5,18.7,29.4,69.2,49.5,4.1,55.2,58.9,98,58.7
MIN,MIN vs. ORL,03/06/2020,L,48,114.6,129.4,-14.8,65.2,3.75,20.4,27.3,77.8,47.3,7.8,52,55.2,102.5,41.6
IND,IND @ CHI,03/06/2020,W,48,106.9,101,5.9,63.2,1.09,17.5,30.2,62.1,48.5,21.8,56,60.3,101,56.2
ATL,ATL @ WAS,03/06/2020,L,48,110.9,116.8,-5.9,54.3,1.39,18.4,23.8,74.4,49.4,17.8,60.5,61.3,101,47.1
SAS,SAS @ BKN,03/06/2020,L,48,112.1,128.7,-16.6,58.1,4.17,18.5,8,75.5,41.4,5.6,52.2,57.8,107.5,44.5
WAS,WAS vs. ATL,03/06/2020,W,48,116.8,110.9,5.9,66.7,1.33,17.6,25.6,76.2,50.6,17.8,57.2,64.6,101,52.9
SAC,SAC vs. PHI,03/05/2020,L,48,106.9,125,-18.1,54.8,1.28,17.8,17.9,68,46.1,17.8,60.1,62.1,100.5,45.4
GSW,GSW vs. TOR,03/05/2020,L,48,107.6,113.1,-5.5,85,2.13,21.1,36.7,87,58.5,15.2,48,51.8,106,45.4
HOU,HOU vs. LAC,03/05/2020,L,48,100,113.2,-13.2,54.3,1.73,13.3,28.4,70.6,46.6,10.5,39.7,46.5,105.5,39.7
TOR,TOR @ GSW,03/05/2020,W,48,113.1,107.6,5.5,70,2.33,19.9,13,63.3,41.5,11.2,55.4,62,106,54.6
PHI,PHI @ SAC,03/05/2020,W,48,125,106.9,18.1,51.1,1.85,17.1,32,82.1,53.9,13,57.8,60.4,100.5,54.6
LAC,LAC @ HOU,03/05/2020,W,48,113.2,100,13.2,56.4,1.38,15.5,29.4,71.6,53.4,15.1,54.2,59.3,105.5,60.3
DEN,DEN @ CHA,03/05/2020,W,48,122.6,120.4,2.2,65.9,2.23,21.3,34.1,70.7,52.4,14,57.8,62.1,93,54.1
CHA,CHA vs. DEN,03/05/2020,L,48,120.4,122.6,-2.2,63.2,1.71,18.8,29.3,65.9,47.6,15.1,57.8,62.7,93,45.9
CLE,CLE vs. BOS,03/04/2020,L,48,110.4,117.9,-7.5,61.5,1.85,17.5,33.3,69.4,50.5,13.5,51.1,54.2,95.5,47.3
DET,DET vs. OKC,03/04/2020,L,48,110.3,118.8,-8.4,67.5,1.59,19.3,32,93.5,55.6,17.5,57,57.8,96.5,41.7
MIN,MIN vs. CHI,03/04/2020,W,48,116.2,108,8.2,67.5,1.5,19.4,28.9,76.5,54.2,18.2,61.1,62.5,99.5,51.5
POR,POR vs. WAS,03/04/2020,W,48,123.8,103,20.8,57.1,1.5,17.9,24.4,65.7,50,15.8,59.9,65.7,101,63.5
DAL,DAL vs. NOP,03/04/2020,W,53,112.4,108.8,3.5,68.2,1.76,19.2,24.5,68.2,48.7,15,57.9,60.2,102.34,55.4
MIA,MIA vs. ORL,03/04/2020,W,48,124.7,121.5,3.2,75.6,2.21,23.3,22,78,50,15.1,65.8,67.8,93,51.6
OKC,OKC @ DET,03/04/2020,W,48,118.8,110.3,8.4,54.3,1.56,20.3,6.5,68,44.4,16.7,68,69.1,96.5,58.3
UTA,UTA @ NYK,03/04/2020,W,48,116.7,109.5,7.2,63.4,1.86,19.5,26.2,76.1,52.3,14.6,56.8,60.9,95.5,53
NOP,NOP @ DAL,03/04/2020,L,53,108.8,112.4,-3.5,56,2,17.3,31.8,75.5,51.3,12.4,51.3,51.8,102.34,44.6
BKN,BKN vs. MEM,03/04/2020,L,48,83.2,122.9,-39.8,50,1.07,11.9,27.4,56.1,41.2,14.7,37.2,40.5,95.5,26.8
MEM,MEM @ BKN,03/04/2020,W,48,122.9,83.2,39.8,48.8,1.75,14.8,43.9,72.6,58.8,12.5,53,55.6,95.5,73.2
BOS,BOS @ CLE,03/04/2020,W,48,117.9,110.4,7.5,40,1.45,12.7,30.6,66.7,49.5,11.6,52.9,57.5,95.5,52.7
WAS,WAS @ POR,03/04/2020,L,48,103,123.8,-20.8,67.5,2.7,17.9,34.3,75.6,50,9.9,44.2,46.3,101,36.5
IND,IND @ MIL,03/04/2020,L,48,90.9,106.3,-15.3,52.4,1.38,15.7,14.5,73.1,43,14.5,46.9,49.1,111,39.8
ORL,ORL @ MIA,03/04/2020,L,48,121.5,124.7,-3.2,63.6,2.33,21.5,22,78,50,12.9,60.1,62.7,93,48.4
MIL,MIL vs. IND,03/04/2020,W,48,106.3,90.9,15.3,60.5,1.44,17.2,26.9,85.5,57,16.1,52.7,57.4,111,60.3
NYK,NYK vs. UTA,03/04/2020,L,48,109.5,116.7,-7.2,56.1,1.77,17.8,23.9,73.8,47.7,13.7,52.4,56,95.5,47
CHI,CHI @ MIN,03/04/2020,L,48,108,116.2,-8.2,53.3,2.4,17.8,23.5,71.1,45.8,10,53.7,54.6,99.5,48.5
PHI,PHI @ LAL,03/03/2020,L,48,109.2,123.7,-14.5,63.2,1.6,17.6,28,75.6,49.5,15.3,54.1,57,97.5,43.6
DEN,DEN vs. GSW,03/03/2020,L,48,105.3,123.4,-18.1,56.4,1.38,16.1,40.4,81.8,59.4,16.8,46.6,50.8,94.5,41.8
LAC,LAC @ OKC,03/03/2020,W,48,110.1,97.9,12.2,50,1.9,15,21.3,79.6,51,10.1,51.8,57.1,97.5,57.9
GSW,GSW @ DEN,03/03/2020,W,48,123.4,105.3,18.1,73.8,2.82,23.3,18.2,59.6,40.6,11.7,62.2,63.3,94.5,58.2
CHA,CHA vs. SAS,03/03/2020,L,48,113.2,113,0.1,64.1,1.47,18.9,37,79.1,57.3,18.7,54.9,57.3,91.5,47
MIN,MIN @ NOP,03/03/2020,W,48,125.2,121.8,3.4,57.4,1.94,19.9,30.4,67.9,50.5,14.4,62.9,65.7,110.5,50.8
PHX,PHX vs. TOR,03/03/2020,L,48,106.5,113.9,-7.3,76.9,1.67,20.5,18.4,75,46.4,16.8,54.7,59.4,107.5,48.2
OKC,OKC vs. LAC,03/03/2020,L,48,97.9,110.1,-12.2,47.1,1.07,13.1,20.4,78.7,49,15.6,47.5,50.8,97.5,42.1
NOP,NOP vs. MIN,03/03/2020,L,48,121.8,125.2,-3.4,71.2,2.47,22.7,32.1,69.6,49.5,13.6,59,59.9,110.5,49.2
BOS,BOS vs. BKN,03/03/2020,L,53,107.1,116.2,-9.1,54.5,1.6,15.4,32.3,56.3,44.4,13.4,50,53,100.98,45.2
LAL,LAL vs. PHI,03/03/2020,W,48,123.7,109.2,14.5,54.3,1.92,18.9,24.4,72,50.5,13.4,61,63.9,97.5,56.4
SAS,SAS @ CHA,03/03/2020,W,48,113,113.2,-0.1,65.8,2.5,20.2,20.9,63,42.7,10.9,54.4,58.6,91.5,53
WAS,WAS @ SAC,03/03/2020,L,48,116.7,124.3,-7.6,68.3,2,20.1,9.8,75.6,42.7,13,61.3,66.3,107.5,47.8
BKN,BKN @ BOS,03/03/2020,W,53,116.2,107.1,9.1,51.2,1.05,13.7,43.8,67.7,55.6,18.9,50,55.3,100.98,54.8
SAC,SAC vs. WAS,03/03/2020,W,48,124.3,116.7,7.6,46,1.53,16.4,24.4,90.2,57.3,14,63.5,66.8,107.5,52.2
TOR,TOR @ PHX,03/03/2020,W,48,113.9,106.5,7.3,42.5,1.13,12.4,25,81.6,53.6,13.9,54.7,60.7,107.5,51.8
MEM,MEM @ ATL,03/02/2020,W,48,119.8,84.6,35.2,65.2,2,19.5,36,71.6,56.4,14.2,57.6,60.1,105,74.7
ATL,ATL vs. MEM,03/02/2020,L,48,84.6,119.8,-35.2,62.5,1.18,14,28.4,64,43.6,16.3,36.9,41.5,105,25.3
CLE,CLE vs. UTA,03/02/2020,L,48,117.7,131.3,-13.5,66.7,4,20.6,23.1,72.2,43.2,7.3,55.5,57.1,96,42.9
DAL,DAL @ CHI,03/02/2020,L,48,108.1,112.4,-4.3,65,1.44,18.8,33.3,67.9,52,18.2,54.8,57.7,98,52.6
UTA,UTA @ CLE,03/02/2020,W,48,131.3,117.7,13.5,63.8,2,22.1,27.8,76.9,56.8,15.6,68.7,70.7,96,57.1
NYK,NYK vs. HOU,03/02/2020,W,48,116.8,115,1.9,55.3,1.37,16.5,44.6,80.7,62.8,17.8,54.6,56.7,107,53.2
IND,IND @ SAS,03/02/2020,W,48,122.1,116.8,5.3,56.4,1.69,17.5,22,87.2,53.8,13.7,59.6,64.8,95,53.5
CHI,CHI vs. DAL,03/02/2020,W,48,112.4,108.1,4.3,54.5,1.71,17.4,32.1,66.7,48,14.4,52.1,53.7,98,47.4
MIA,MIA vs. MIL,03/02/2020,W,48,107.1,91.8,15.4,75.7,2.8,20.9,15.7,76.4,47.2,10.2,53.5,55.9,97.5,59.5
MIL,MIL @ MIA,03/02/2020,L,48,91.8,107.1,-15.4,54.3,1.27,14.7,23.6,84.3,52.8,15.5,44.8,47.2,97.5,40.5
SAS,SAS vs. IND,03/02/2020,L,48,116.8,122.1,-5.3,52.5,1.4,17.5,12.8,78,46.3,15.8,62.3,65,95,46.5
ORL,ORL vs. POR,03/02/2020,L,48,107,131.3,-24.3,78.4,4.83,20.3,25.4,76.9,45.9,6,45.8,50.6,99.5,41
POR,POR @ ORL,03/02/2020,W,48,131.3,107,24.3,55.1,2.25,20,23.1,74.6,54.1,12.1,64.8,68.4,99.5,59
HOU,HOU @ NYK,03/02/2020,L,48,115,116.8,-1.9,64.1,2.08,17.5,19.3,55.4,37.2,11.2,52.1,58.1,107,46.8
PHI,PHI @ LAC,03/01/2020,L,48,131.3,137.4,-6.1,56.3,2.7,19,31.4,79.4,50.6,10.1,61.6,62.6,99,43.6
LAL,LAL @ NOP,03/01/2020,W,48,115.1,106.5,8.6,46,1.77,16.7,18.8,62.5,42.3,12.3,58.2,60.2,106.5,50.5
GSW,GSW vs. WAS,03/01/2020,L,48,106.8,118.1,-11.3,59.5,1.14,17.1,36,85.7,58.7,21.4,52.2,55.2,104,43.7
NOP,NOP vs. LAL,03/01/2020,L,48,106.5,115.1,-8.6,60,1.5,15.9,37.5,81.3,57.7,15,45.8,52,106.5,49.5
DEN,DEN vs. TOR,03/01/2020,W,48,129.1,114.6,14.6,80.9,2.38,25.3,24.4,72.9,50.6,15.5,67.5,69.1,103,57.4
DAL,DAL @ MIN,03/01/2020,W,48,105.7,85.8,19.9,63.6,2,19.4,20.4,76.8,52,13.3,52.7,54.2,105.5,63.7
MIL,MIL @ CHA,03/01/2020,W,48,95.9,87.6,8.2,57.1,1.18,15,31.5,77.8,56.4,17.5,44.3,48.3,97,57.4
MIN,MIN vs. DAL,03/01/2020,L,48,85.8,105.7,-19.9,52.8,1.36,13.5,23.2,79.6,48,13.2,42.9,43.1,105.5,36.3
CHA,CHA vs. MIL,03/01/2020,L,48,87.6,95.9,-8.2,64.7,2.2,16.5,22.2,68.5,43.6,10.3,39.6,42.3,97,42.6
TOR,TOR @ DEN,03/01/2020,L,48,114.6,129.1,-14.6,58.5,2,17.1,27.1,75.6,49.4,11.7,51.7,58,103,42.6
LAC,LAC vs. PHI,03/01/2020,W,48,137.4,131.3,6.1,55.6,2.27,19.1,20.6,68.6,49.4,11.1,67.8,72.3,99,56.4
DET,DET @ SAC,03/01/2020,L,48,104.2,110.4,-6.3,69.7,1.44,17.4,26,64.8,46.2,16.7,52.5,55.2,96,45
WAS,WAS @ GSW,03/01/2020,W,48,118.1,106.8,11.3,60,1.85,17.8,14.3,64,41.3,12.4,61,66,104,56.3
SAC,SAC vs. DET,03/01/2020,W,48,110.4,104.2,6.3,48.6,1.64,13.5,35.2,74,53.8,11.5,45.6,51.7,96,55
POR,POR @ ATL,02/29/2020,L,48,112.5,124,-11.5,29.8,0.82,10.5,32.7,80.5,54.4,16.3,54.3,56.7,104,38.9
HOU,HOU @ BOS,02/29/2020,W,53,102.8,102.8,0,41.5,1.06,12.1,27.1,70.3,49.6,14.8,49.5,52.4,97.36,49.5
GSW,GSW @ PHX,02/29/2020,W,48,116.2,101,15.1,73.2,3,20.8,29.4,70.6,50,10.1,52.3,56.9,98.5,63.3
ORL,ORL @ SAS,02/29/2020,L,48,111.9,111.8,0.1,68.3,1.47,19.6,29.8,80.5,53.4,18.8,57.7,60,101.5,50
SAS,SAS vs. ORL,02/29/2020,W,48,111.8,111.9,-0.1,63.6,1.65,20.4,19.5,70.2,46.6,16.7,60.7,62.6,101.5,50
BOS,BOS vs. HOU,02/29/2020,L,53,102.8,102.8,0,56.4,1.57,14.9,29.7,72.9,50.4,13.1,45.5,49.5,97.36,50.5
MIA,MIA vs. BKN,02/29/2020,W,48,119.6,116.5,3.1,65.9,3.86,19.9,24,77.6,50.5,7.2,52.7,57.1,97,51.1
ATL,ATL vs. POR,02/29/2020,W,48,124,112.5,11.5,73.9,1.79,23.3,19.5,67.3,45.6,18.3,65.5,68.9,104,61.1
IND,IND @ CLE,02/29/2020,W,48,114.1,105.1,9.1,63.8,2.31,21.6,23.8,72.7,48.8,13.1,58.6,60.6,99,52.9
PHX,PHX vs. GSW,02/29/2020,L,48,101,116.2,-15.1,70.6,1.2,17.5,29.4,70.6,50,20.4,48.2,53.2,98.5,36.7
MEM,MEM vs. LAL,02/29/2020,W,48,111.7,93.6,18.1,62.8,2.7,19.6,34.6,72.7,54.2,10.6,50.5,52.6,94,59.7
BKN,BKN @ MIA,02/29/2020,L,48,116.5,119.6,-3.1,75,3,21.7,22.4,76,49.5,10.3,55.8,58.8,97,48.9
CHI,CHI @ NYK,02/29/2020,L,48,119.8,133,-13.2,63.4,3.25,19,29.4,48.8,38.3,8.3,55.6,58,95,44.5
CLE,CLE vs. IND,02/29/2020,L,48,105.1,114.1,-9.1,73.2,1.88,21.4,27.3,76.2,51.2,16.2,51.2,55.4,99,47.1
NYK,NYK vs. CHI,02/29/2020,W,48,133,119.8,13.2,61.7,1.71,20,51.2,70.6,61.7,18.1,60,62.8,95,55.5
LAL,LAL @ MEM,02/29/2020,L,48,93.6,111.7,-18.1,72.2,1.63,19.3,27.3,65.4,45.8,17,46.6,47.7,94,40.3
DAL,DAL @ MIA,02/28/2020,L,48,120.4,129.9,-9.5,62.5,2.27,19.4,13,76.7,43.8,11.2,60.1,63.9,97.5,44.1
MEM,MEM vs. SAC,02/28/2020,L,48,98.1,103,-4.9,69.2,1.93,18.9,27.3,83.9,55.9,13.6,47.3,50.6,102,49
WAS,WAS @ UTA,02/28/2020,L,48,115.5,124,-8.5,51.1,2.09,16.3,27.3,63.8,44.1,10.7,53.1,55.5,103.5,46
DET,DET @ PHX,02/28/2020,W,48,118.9,116.8,2.1,61.4,2.7,19.9,28.6,77.4,47.5,10.5,56.1,58.2,95,45.7
SAC,SAC @ MEM,02/28/2020,W,48,103,98.1,4.9,63.2,2.67,17.9,16.1,72.7,44.1,8.9,47.8,51.9,102,51
TOR,TOR vs. CHA,02/28/2020,L,48,100,104.2,-4.2,57.6,3.8,14.3,27.9,70.8,45.7,5.2,40,44.5,95.5,41.6
UTA,UTA vs. WAS,02/28/2020,W,48,124,115.5,8.5,52.3,1.53,16.1,36.2,72.7,55.9,14.4,60.1,63.1,103.5,54
BKN,BKN @ ATL,02/28/2020,L,48,112.4,135.6,-23.2,71.4,2.31,20.4,23.1,66.7,44.7,12.4,55.4,58.3,104.5,41.5
MIN,MIN @ ORL,02/28/2020,L,48,112.6,122.5,-9.9,58.7,1.8,18.5,16.1,66.7,38.6,13.5,57.4,59.2,111,41.4
PHX,PHX vs. DET,02/28/2020,L,48,116.8,118.9,-2.1,68.9,1.72,23.3,22.6,71.4,52.5,18.9,66,67.3,95,54.3
MIA,MIA vs. DAL,02/28/2020,W,48,129.9,120.4,9.5,73.2,2.73,21.9,23.3,87,56.2,11.3,62.7,66.4,97.5,55.9
MIL,MIL vs. OKC,02/28/2020,W,48,123.1,80.4,42.8,68,2,21.7,33.3,88.7,63.7,15.7,60.5,62.6,107.5,74.1
CHA,CHA @ TOR,02/28/2020,W,48,104.2,100,4.2,67.6,1.28,17.4,29.2,72.1,54.3,18.9,51.9,55.6,95.5,58.4
OKC,OKC @ MIL,02/28/2020,L,48,80.4,123.1,-42.8,42.4,1,11,11.3,66.7,36.3,13.1,39.6,43.1,107.5,25.9
